path,phrase
dataset\SigNN Character Database\S\S_640.jpg,S
dataset\SigNN Character Database\S\S_357.jpg,S
dataset\SigNN Character Database\S\S_547.jpg,S
dataset\SigNN Character Database\S\205.jpg,S
dataset\SigNN Character Database\S\S_1213.jpg,S
dataset\SigNN Character Database\S\S_433.jpg,S
dataset\SigNN Character Database\S\S_133.jpg,S
dataset\SigNN Character Database\S\S_1019.jpg,S
dataset\SigNN Character Database\S\S_266.jpg,S
dataset\SigNN Character Database\S\S_1348.jpg,S
dataset\SigNN Character Database\S\S_376.jpg,S
dataset\SigNN Character Database\S\S_1066.jpg,S
dataset\SigNN Character Database\S\S_103.jpg,S
dataset\SigNN Character Database\S\S_1212.jpg,S
dataset\SigNN Character Database\S\S_159.jpg,S
dataset\SigNN Character Database\S\S_1398.jpg,S
dataset\SigNN Character Database\S\S_534.jpg,S
dataset\SigNN Character Database\S\S_316.jpg,S
dataset\SigNN Character Database\S\S_24.jpg,S
dataset\SigNN Character Database\S\174.jpg,S
dataset\SigNN Character Database\S\47.jpg,S
dataset\SigNN Character Database\S\S_987.jpg,S
dataset\SigNN Character Database\S\S_557.jpg,S
dataset\SigNN Character Database\S\S_757.jpg,S
dataset\SigNN Character Database\S\S_1003.jpg,S
dataset\SigNN Character Database\S\S_1459.jpg,S
dataset\SigNN Character Database\S\S_986.jpg,S
dataset\SigNN Character Database\S\178.jpg,S
dataset\SigNN Character Database\S\S_1402.jpg,S
dataset\SigNN Character Database\S\S_932.jpg,S
dataset\SigNN Character Database\S\S_868.jpg,S
dataset\SigNN Character Database\S\S_1345.jpg,S
dataset\SigNN Character Database\S\S_1064.jpg,S
dataset\SigNN Character Database\S\S_1430.jpg,S
dataset\SigNN Character Database\S\S_1346.jpg,S
dataset\SigNN Character Database\S\S_528.jpg,S
dataset\SigNN Character Database\S\S_780.jpg,S
dataset\SigNN Character Database\S\S_1362.jpg,S
dataset\SigNN Character Database\S\S_5.jpg,S
dataset\SigNN Character Database\S\S_677.jpg,S
dataset\SigNN Character Database\S\S_1422.jpg,S
dataset\SigNN Character Database\S\189.jpg,S
dataset\SigNN Character Database\S\S_1427.jpg,S
dataset\SigNN Character Database\S\S_115.jpg,S
dataset\SigNN Character Database\S\S_1290.jpg,S
dataset\SigNN Character Database\S\S_1327.jpg,S
dataset\SigNN Character Database\S\118.jpg,S
dataset\SigNN Character Database\S\S_313.jpg,S
dataset\SigNN Character Database\S\S_428.jpg,S
dataset\SigNN Character Database\S\S_118.jpg,S
dataset\SigNN Character Database\S\20.jpg,S
dataset\SigNN Character Database\S\S_1461.jpg,S
dataset\SigNN Character Database\S\S_834.jpg,S
dataset\SigNN Character Database\S\S_1114.jpg,S
dataset\SigNN Character Database\S\S_1316.jpg,S
dataset\SigNN Character Database\S\S_891.jpg,S
dataset\SigNN Character Database\S\S_1204.jpg,S
dataset\SigNN Character Database\S\S_1410.jpg,S
dataset\SigNN Character Database\S\S_1305.jpg,S
dataset\SigNN Character Database\S\S_1411.jpg,S
dataset\SigNN Character Database\S\S_1442.jpg,S
dataset\SigNN Character Database\S\S_15.jpg,S
dataset\SigNN Character Database\S\S_320.jpg,S
dataset\SigNN Character Database\S\10.jpg,S
dataset\SigNN Character Database\S\S_804.jpg,S
dataset\SigNN Character Database\S\69.jpg,S
dataset\SigNN Character Database\S\S_491.jpg,S
dataset\SigNN Character Database\S\61.jpg,S
dataset\SigNN Character Database\S\S_934.jpg,S
dataset\SigNN Character Database\S\313.jpg,S
dataset\SigNN Character Database\S\S_199.jpg,S
dataset\SigNN Character Database\S\S_372.jpg,S
dataset\SigNN Character Database\S\S_79.jpg,S
dataset\SigNN Character Database\S\S_1487.jpg,S
dataset\SigNN Character Database\S\S_88.jpg,S
dataset\SigNN Character Database\S\98.jpg,S
dataset\SigNN Character Database\S\S_911.jpg,S
dataset\SigNN Character Database\S\S_1143.jpg,S
dataset\SigNN Character Database\S\S_58.jpg,S
dataset\SigNN Character Database\S\S_1096.jpg,S
dataset\SigNN Character Database\S\S_1367.jpg,S
dataset\SigNN Character Database\S\S_733.jpg,S
dataset\SigNN Character Database\S\S_149.jpg,S
dataset\SigNN Character Database\S\S_464.jpg,S
dataset\SigNN Character Database\S\S_1088.jpg,S
dataset\SigNN Character Database\S\S_443.jpg,S
dataset\SigNN Character Database\S\S_730.jpg,S
dataset\SigNN Character Database\S\S_553.jpg,S
dataset\SigNN Character Database\S\S_1188.jpg,S
dataset\SigNN Character Database\S\S_562.jpg,S
dataset\SigNN Character Database\S\S_704.jpg,S
dataset\SigNN Character Database\S\S_1018.jpg,S
dataset\SigNN Character Database\S\S_1470.jpg,S
dataset\SigNN Character Database\S\S_716.jpg,S
dataset\SigNN Character Database\S\S_142.jpg,S
dataset\SigNN Character Database\S\S_1451.jpg,S
dataset\SigNN Character Database\S\46.jpg,S
dataset\SigNN Character Database\S\S_1123.jpg,S
dataset\SigNN Character Database\S\S_1383.jpg,S
dataset\SigNN Character Database\S\S_1024.jpg,S
dataset\SigNN Character Database\S\S_888.jpg,S
dataset\SigNN Character Database\S\S_1136.jpg,S
dataset\SigNN Character Database\S\S_604.jpg,S
dataset\SigNN Character Database\S\S_919.jpg,S
dataset\SigNN Character Database\S\S_13.jpg,S
dataset\SigNN Character Database\S\170.jpg,S
dataset\SigNN Character Database\S\S_775.jpg,S
dataset\SigNN Character Database\S\S_860.jpg,S
dataset\SigNN Character Database\S\S_839.jpg,S
dataset\SigNN Character Database\S\S_1393.jpg,S
dataset\SigNN Character Database\S\S_389.jpg,S
dataset\SigNN Character Database\S\S_1447.jpg,S
dataset\SigNN Character Database\S\S_1304.jpg,S
dataset\SigNN Character Database\S\S_1067.jpg,S
dataset\SigNN Character Database\S\S_897.jpg,S
dataset\SigNN Character Database\S\120.jpg,S
dataset\SigNN Character Database\S\83.jpg,S
dataset\SigNN Character Database\S\62.jpg,S
dataset\SigNN Character Database\S\S_793.jpg,S
dataset\SigNN Character Database\S\S_801.jpg,S
dataset\SigNN Character Database\S\S_181.jpg,S
dataset\SigNN Character Database\S\S_38.jpg,S
dataset\SigNN Character Database\S\S_1284.jpg,S
dataset\SigNN Character Database\S\S_826.jpg,S
dataset\SigNN Character Database\S\S_1434.jpg,S
dataset\SigNN Character Database\S\S_901.jpg,S
dataset\SigNN Character Database\S\S_701.jpg,S
dataset\SigNN Character Database\S\S_1189.jpg,S
dataset\SigNN Character Database\S\S_1274.jpg,S
dataset\SigNN Character Database\S\S_867.jpg,S
dataset\SigNN Character Database\S\S_187.jpg,S
dataset\SigNN Character Database\S\S_837.jpg,S
dataset\SigNN Character Database\S\S_980.jpg,S
dataset\SigNN Character Database\S\S_62.jpg,S
dataset\SigNN Character Database\S\S_1081.jpg,S
dataset\SigNN Character Database\S\S_1012.jpg,S
dataset\SigNN Character Database\S\S_25.jpg,S
dataset\SigNN Character Database\S\S_107.jpg,S
dataset\SigNN Character Database\S\175.jpg,S
dataset\SigNN Character Database\S\S_938.jpg,S
dataset\SigNN Character Database\S\S_904.jpg,S
dataset\SigNN Character Database\S\S_1223.jpg,S
dataset\SigNN Character Database\S\S_548.jpg,S
dataset\SigNN Character Database\S\S_721.jpg,S
dataset\SigNN Character Database\S\S_43.jpg,S
dataset\SigNN Character Database\S\S_890.jpg,S
dataset\SigNN Character Database\S\S_95.jpg,S
dataset\SigNN Character Database\S\S_1078.jpg,S
dataset\SigNN Character Database\S\S_1342.jpg,S
dataset\SigNN Character Database\S\S_762.jpg,S
dataset\SigNN Character Database\S\143.jpg,S
dataset\SigNN Character Database\S\S_1237.jpg,S
dataset\SigNN Character Database\S\S_697.jpg,S
dataset\SigNN Character Database\S\S_991.jpg,S
dataset\SigNN Character Database\S\S_423.jpg,S
dataset\SigNN Character Database\S\266.jpg,S
dataset\SigNN Character Database\S\S_233.jpg,S
dataset\SigNN Character Database\S\S_338.jpg,S
dataset\SigNN Character Database\S\S_29.jpg,S
dataset\SigNN Character Database\S\S_457.jpg,S
dataset\SigNN Character Database\S\S_1002.jpg,S
dataset\SigNN Character Database\S\S_1115.jpg,S
dataset\SigNN Character Database\S\S_1489.jpg,S
dataset\SigNN Character Database\S\S_522.jpg,S
dataset\SigNN Character Database\S\S_558.jpg,S
dataset\SigNN Character Database\S\S_1124.jpg,S
dataset\SigNN Character Database\S\S_1424.jpg,S
dataset\SigNN Character Database\S\S_1374.jpg,S
dataset\SigNN Character Database\S\181.jpg,S
dataset\SigNN Character Database\S\S_256.jpg,S
dataset\SigNN Character Database\S\S_644.jpg,S
dataset\SigNN Character Database\S\S_781.jpg,S
dataset\SigNN Character Database\S\82.jpg,S
dataset\SigNN Character Database\S\S_1155.jpg,S
dataset\SigNN Character Database\S\S_122.jpg,S
dataset\SigNN Character Database\S\305.jpg,S
dataset\SigNN Character Database\S\S_882.jpg,S
dataset\SigNN Character Database\S\S_161.jpg,S
dataset\SigNN Character Database\S\S_699.jpg,S
dataset\SigNN Character Database\S\S_436.jpg,S
dataset\SigNN Character Database\S\43.jpg,S
dataset\SigNN Character Database\S\S_1286.jpg,S
dataset\SigNN Character Database\S\S_1030.jpg,S
dataset\SigNN Character Database\S\S_293.jpg,S
dataset\SigNN Character Database\S\S_615.jpg,S
dataset\SigNN Character Database\S\S_618.jpg,S
dataset\SigNN Character Database\S\S_532.jpg,S
dataset\SigNN Character Database\S\S_822.jpg,S
dataset\SigNN Character Database\S\S_481.jpg,S
dataset\SigNN Character Database\S\S_354.jpg,S
dataset\SigNN Character Database\S\S_1298.jpg,S
dataset\SigNN Character Database\S\S_1330.jpg,S
dataset\SigNN Character Database\S\144.jpg,S
dataset\SigNN Character Database\S\S_203.jpg,S
dataset\SigNN Character Database\S\S_1472.jpg,S
dataset\SigNN Character Database\S\S_1041.jpg,S
dataset\SigNN Character Database\S\S_731.jpg,S
dataset\SigNN Character Database\S\S_810.jpg,S
dataset\SigNN Character Database\S\S_298.jpg,S
dataset\SigNN Character Database\S\S_1261.jpg,S
dataset\SigNN Character Database\S\S_11.jpg,S
dataset\SigNN Character Database\S\S_1187.jpg,S
dataset\SigNN Character Database\S\S_1047.jpg,S
dataset\SigNN Character Database\S\S_505.jpg,S
dataset\SigNN Character Database\S\S_363.jpg,S
dataset\SigNN Character Database\S\S_201.jpg,S
dataset\SigNN Character Database\S\S_848.jpg,S
dataset\SigNN Character Database\S\67.jpg,S
dataset\SigNN Character Database\S\S_1135.jpg,S
dataset\SigNN Character Database\S\S_1120.jpg,S
dataset\SigNN Character Database\S\S_257.jpg,S
dataset\SigNN Character Database\S\S_1294.jpg,S
dataset\SigNN Character Database\S\S_246.jpg,S
dataset\SigNN Character Database\S\S_36.jpg,S
dataset\SigNN Character Database\S\S_1164.jpg,S
dataset\SigNN Character Database\S\S_347.jpg,S
dataset\SigNN Character Database\S\S_936.jpg,S
dataset\SigNN Character Database\S\S_755.jpg,S
dataset\SigNN Character Database\S\S_307.jpg,S
dataset\SigNN Character Database\S\142.jpg,S
dataset\SigNN Character Database\S\S_1314.jpg,S
dataset\SigNN Character Database\S\S_765.jpg,S
dataset\SigNN Character Database\S\S_1458.jpg,S
dataset\SigNN Character Database\S\S_813.jpg,S
dataset\SigNN Character Database\S\S_1497.jpg,S
dataset\SigNN Character Database\S\84.jpg,S
dataset\SigNN Character Database\S\S_236.jpg,S
dataset\SigNN Character Database\S\S_252.jpg,S
dataset\SigNN Character Database\S\S_1077.jpg,S
dataset\SigNN Character Database\S\S_19.jpg,S
dataset\SigNN Character Database\S\70.jpg,S
dataset\SigNN Character Database\S\S_927.jpg,S
dataset\SigNN Character Database\S\S_683.jpg,S
dataset\SigNN Character Database\S\S_1232.jpg,S
dataset\SigNN Character Database\S\S_202.jpg,S
dataset\SigNN Character Database\S\S_1349.jpg,S
dataset\SigNN Character Database\S\S_714.jpg,S
dataset\SigNN Character Database\S\S_1065.jpg,S
dataset\SigNN Character Database\S\S_7.jpg,S
dataset\SigNN Character Database\S\S_852.jpg,S
dataset\SigNN Character Database\S\S_550.jpg,S
dataset\SigNN Character Database\S\S_268.jpg,S
dataset\SigNN Character Database\S\102.jpg,S
dataset\SigNN Character Database\S\S_1360.jpg,S
dataset\SigNN Character Database\S\S_1352.jpg,S
dataset\SigNN Character Database\S\S_629.jpg,S
dataset\SigNN Character Database\S\S_651.jpg,S
dataset\SigNN Character Database\S\S_814.jpg,S
dataset\SigNN Character Database\S\S_592.jpg,S
dataset\SigNN Character Database\S\S_1061.jpg,S
dataset\SigNN Character Database\S\S_405.jpg,S
dataset\SigNN Character Database\S\S_1460.jpg,S
dataset\SigNN Character Database\S\S_707.jpg,S
dataset\SigNN Character Database\S\229.jpg,S
dataset\SigNN Character Database\S\S_1288.jpg,S
dataset\SigNN Character Database\S\255.jpg,S
dataset\SigNN Character Database\S\272.jpg,S
dataset\SigNN Character Database\S\S_1401.jpg,S
dataset\SigNN Character Database\S\S_1224.jpg,S
dataset\SigNN Character Database\S\S_944.jpg,S
dataset\SigNN Character Database\S\S_559.jpg,S
dataset\SigNN Character Database\S\S_1062.jpg,S
dataset\SigNN Character Database\S\S_255.jpg,S
dataset\SigNN Character Database\S\S_872.jpg,S
dataset\SigNN Character Database\S\S_193.jpg,S
dataset\SigNN Character Database\S\S_337.jpg,S
dataset\SigNN Character Database\S\289.jpg,S
dataset\SigNN Character Database\S\S_1421.jpg,S
dataset\SigNN Character Database\S\S_796.jpg,S
dataset\SigNN Character Database\S\S_1456.jpg,S
dataset\SigNN Character Database\S\S_351.jpg,S
dataset\SigNN Character Database\S\S_690.jpg,S
dataset\SigNN Character Database\S\S_1134.jpg,S
dataset\SigNN Character Database\S\S_153.jpg,S
dataset\SigNN Character Database\S\S_552.jpg,S
dataset\SigNN Character Database\S\218.jpg,S
dataset\SigNN Character Database\S\S_1117.jpg,S
dataset\SigNN Character Database\S\S_582.jpg,S
dataset\SigNN Character Database\S\S_591.jpg,S
dataset\SigNN Character Database\S\S_769.jpg,S
dataset\SigNN Character Database\S\S_1471.jpg,S
dataset\SigNN Character Database\S\S_345.jpg,S
dataset\SigNN Character Database\S\S_937.jpg,S
dataset\SigNN Character Database\S\30.jpg,S
dataset\SigNN Character Database\S\S_1133.jpg,S
dataset\SigNN Character Database\S\S_180.jpg,S
dataset\SigNN Character Database\S\S_454.jpg,S
dataset\SigNN Character Database\S\S_1098.jpg,S
dataset\SigNN Character Database\S\S_1039.jpg,S
dataset\SigNN Character Database\S\S_565.jpg,S
dataset\SigNN Character Database\S\S_388.jpg,S
dataset\SigNN Character Database\S\S_352.jpg,S
dataset\SigNN Character Database\S\S_419.jpg,S
dataset\SigNN Character Database\S\S_972.jpg,S
dataset\SigNN Character Database\S\S_214.jpg,S
dataset\SigNN Character Database\S\S_925.jpg,S
dataset\SigNN Character Database\S\161.jpg,S
dataset\SigNN Character Database\S\S_1341.jpg,S
dataset\SigNN Character Database\S\S_577.jpg,S
dataset\SigNN Character Database\S\S_1036.jpg,S
dataset\SigNN Character Database\S\S_409.jpg,S
dataset\SigNN Character Database\S\S_431.jpg,S
dataset\SigNN Character Database\S\168.jpg,S
dataset\SigNN Character Database\S\S_1273.jpg,S
dataset\SigNN Character Database\S\S_646.jpg,S
dataset\SigNN Character Database\S\S_847.jpg,S
dataset\SigNN Character Database\S\S_823.jpg,S
dataset\SigNN Character Database\S\221.jpg,S
dataset\SigNN Character Database\S\S_700.jpg,S
dataset\SigNN Character Database\S\S_51.jpg,S
dataset\SigNN Character Database\S\131.jpg,S
dataset\SigNN Character Database\S\S_207.jpg,S
dataset\SigNN Character Database\S\S_1202.jpg,S
dataset\SigNN Character Database\S\S_412.jpg,S
dataset\SigNN Character Database\S\S_1409.jpg,S
dataset\SigNN Character Database\S\253.jpg,S
dataset\SigNN Character Database\S\S_128.jpg,S
dataset\SigNN Character Database\S\S_1392.jpg,S
dataset\SigNN Character Database\S\S_1387.jpg,S
dataset\SigNN Character Database\S\S_812.jpg,S
dataset\SigNN Character Database\S\S_978.jpg,S
dataset\SigNN Character Database\S\S_1268.jpg,S
dataset\SigNN Character Database\S\S_328.jpg,S
dataset\SigNN Character Database\S\287.jpg,S
dataset\SigNN Character Database\S\169.jpg,S
dataset\SigNN Character Database\S\S_500.jpg,S
dataset\SigNN Character Database\S\S_276.jpg,S
dataset\SigNN Character Database\S\S_625.jpg,S
dataset\SigNN Character Database\S\S_1175.jpg,S
dataset\SigNN Character Database\S\S_1111.jpg,S
dataset\SigNN Character Database\S\S_1246.jpg,S
dataset\SigNN Character Database\S\S_829.jpg,S
dataset\SigNN Character Database\S\216.jpg,S
dataset\SigNN Character Database\S\S_494.jpg,S
dataset\SigNN Character Database\S\S_216.jpg,S
dataset\SigNN Character Database\S\S_722.jpg,S
dataset\SigNN Character Database\S\S_719.jpg,S
dataset\SigNN Character Database\S\S_1493.jpg,S
dataset\SigNN Character Database\S\S_1322.jpg,S
dataset\SigNN Character Database\S\S_472.jpg,S
dataset\SigNN Character Database\S\S_45.jpg,S
dataset\SigNN Character Database\S\S_242.jpg,S
dataset\SigNN Character Database\S\257.jpg,S
dataset\SigNN Character Database\S\S_170.jpg,S
dataset\SigNN Character Database\S\S_771.jpg,S
dataset\SigNN Character Database\S\S_1035.jpg,S
dataset\SigNN Character Database\S\S_768.jpg,S
dataset\SigNN Character Database\S\225.jpg,S
dataset\SigNN Character Database\S\S_519.jpg,S
dataset\SigNN Character Database\S\S_418.jpg,S
dataset\SigNN Character Database\S\S_474.jpg,S
dataset\SigNN Character Database\S\S_1256.jpg,S
dataset\SigNN Character Database\S\158.jpg,S
dataset\SigNN Character Database\S\240.jpg,S
dataset\SigNN Character Database\S\S_1179.jpg,S
dataset\SigNN Character Database\S\S_473.jpg,S
dataset\SigNN Character Database\S\S_1324.jpg,S
dataset\SigNN Character Database\S\S_1157.jpg,S
dataset\SigNN Character Database\S\S_691.jpg,S
dataset\SigNN Character Database\S\S_317.jpg,S
dataset\SigNN Character Database\S\S_1272.jpg,S
dataset\SigNN Character Database\S\S_915.jpg,S
dataset\SigNN Character Database\S\S_584.jpg,S
dataset\SigNN Character Database\S\S_797.jpg,S
dataset\SigNN Character Database\S\S_1071.jpg,S
dataset\SigNN Character Database\S\S_989.jpg,S
dataset\SigNN Character Database\S\S_1361.jpg,S
dataset\SigNN Character Database\S\S_631.jpg,S
dataset\SigNN Character Database\S\S_304.jpg,S
dataset\SigNN Character Database\S\S_745.jpg,S
dataset\SigNN Character Database\S\159.jpg,S
dataset\SigNN Character Database\S\S_341.jpg,S
dataset\SigNN Character Database\S\S_836.jpg,S
dataset\SigNN Character Database\S\S_241.jpg,S
dataset\SigNN Character Database\S\S_750.jpg,S
dataset\SigNN Character Database\S\S_859.jpg,S
dataset\SigNN Character Database\S\S_75.jpg,S
dataset\SigNN Character Database\S\220.jpg,S
dataset\SigNN Character Database\S\S_679.jpg,S
dataset\SigNN Character Database\S\S_1107.jpg,S
dataset\SigNN Character Database\S\S_290.jpg,S
dataset\SigNN Character Database\S\S_1006.jpg,S
dataset\SigNN Character Database\S\S_166.jpg,S
dataset\SigNN Character Database\S\S_1448.jpg,S
dataset\SigNN Character Database\S\2.jpg,S
dataset\SigNN Character Database\S\S_84.jpg,S
dataset\SigNN Character Database\S\S_461.jpg,S
dataset\SigNN Character Database\S\S_1205.jpg,S
dataset\SigNN Character Database\S\S_404.jpg,S
dataset\SigNN Character Database\S\S_995.jpg,S
dataset\SigNN Character Database\S\S_1315.jpg,S
dataset\SigNN Character Database\S\S_924.jpg,S
dataset\SigNN Character Database\S\S_974.jpg,S
dataset\SigNN Character Database\S\S_1177.jpg,S
dataset\SigNN Character Database\S\S_1060.jpg,S
dataset\SigNN Character Database\S\S_1084.jpg,S
dataset\SigNN Character Database\S\S_1441.jpg,S
dataset\SigNN Character Database\S\S_1014.jpg,S
dataset\SigNN Character Database\S\78.jpg,S
dataset\SigNN Character Database\S\S_751.jpg,S
